"disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","app_id","app_date","GOOD","BAD"
0,"SF",18,0,"P",1.03,514.5,41,1,54.615,8,1,4,325.4275,0.1995805381,57.5625,1.04,1,0,"3",2.64,8694,"27SEP2005","0","1"
0,"SA",18,1,"P",1,408.25,2,2,22.97,0,0,2,321.81,0.0350657634,65.71875,1,2,0,"3",1.19,8608,"27SEP2005","0","1"
0,"SE",19,1,"P",1.27,639.5,18,1,85.4666666666667,4,3,3,506.58,0.4222508371,70.359375,1,0,122.125,"5",0,8545,"27SEP2005","0","1"
0,"SD",18,1,"P",1.19,279,16.7086666666667,1,52.83,5.465,0.14,3,236.353333333333,0.1753539531,79.671875,1,0,17.7899999999999,"5",1,8643,"27SEP2005","0","1"
1,"SA",23,1,"P",1.26,644,19.07,1.17,53.08,1,0,3,319.11,0.5220594574,51.3671875,1.03,0,61.5799999999998,"5",1.65,8665,"27SEP2005","0","1"
0,"SE",18,1,"P",1.25,429.5,32.35,1.04,66.97,4,0.0699999999999992,43,490.64,0,67.828125,1.1,0,0.419999999999708,"5",1.37,8625,"27SEP2005","1","0"
0,"SD",19,1,"R",1.04,281,20.7633333333333,1.08,68.96,6.17,1.07,3,363.82,0.0648405617,79.1875,1.02,0,10.5499999999996,"5",2.06,8646,"27SEP2005","0","1"
0,"SB",20,1,"P",1.21,459,8,1,30,10,3,1,294.09,0.129501998,82.109375,1,0,65.965,"2",0,8507,"27SEP2005","0","1"
0,"SA",18,1,"R",1.29,342,24.54,1,82.53,4.592,0.0399999999999991,7.27357142857143,339.753333333333,0.1868019961,18.2421875,1.12,0,10.7899999999996,"5",1.46,8628,"27SEP2005","0","1"
0,"SF",21,1,"P",1.05,608.5,25,1,44,11.99,4,20.12,304.54,0.3938366557,67.8125,1.02,1,0,"3",2.51,8591,"27SEP2005","0","1"
0,"SB",18,1,"P",1.04,241,23,1,24.6566666666667,12.1166666666667,0,17.1366666666667,92.3,0.2789652459,47.125,1.03,1,0,"3",2.385,8624,"27SEP2005","0","1"
0,"SM",37,1,"R",1,75100,6,5,0,12.09,0,21.2,31309,0.1617844156,59.1015625,1,5,4030,"3",2,8701,"27SEP2005","0","1"
1,"SO",20,1,"R",1.16,512,21.76,1.08,61.85,5.83,1.14,11.27,336.44,0.0253026279,65.015625,1,0,58.655,"5",0,8647,"27SEP2005","0","1"
400,"SD",20,1,"P",1.19,409,17.16,1.09,35.93,11,1,18.19,276.23,0.5144760162,67.921875,1,0,59.56,"5",1,8623,"27SEP2005","0","1"
1,"SB",28,1,"R",1.13,535,21.7444444444444,1.06,65.85,5.05,0.99,8.84,427.93,0.131868802,19.3046875,1,0,122.03,"5",0,8527,"27SEP2005","0","1"
0,"FT",26,1,"R",1.13,648,22.2533333333333,1.06,48.12,5.5,0.99,10.64,501.47,0.1022334022,54.5859375,1,0,107.97,"5",0,8504,"27SEP2005","0","1"
1,"SB",18,1,"R",1.06,449.5,31.6421428571429,1.01,50.42,5.11,0.29,11.4335714285714,324.513333333333,0,51.823671875,1.08,0,5.02999999999959,"5",2.74,8609,"27SEP2005","0","1"
0,"SL",22,1.18,"R",1.18,610.5,18.39,1.09,52.42,5.94,1.81,13.04,403.27,0,45.438046875,1.01,0,166.75,"4",1.61,8598,"27SEP2005","0","1"
0,"SD",45,1,"R",1.13,2810.5,21.1,1.22,85.23,6.04,2.11,11.77,847.13,0.1781399939,39.0625,1.1,0,78.1499999999999,"5",1.94,8592,"27SEP2005","0","1"
1,"FT",19,1,"R",1.05,506,26.99,1.05,39.33,6.45,1.27,12.22,375.506666666667,0,48.1257109375,1.06,0,6.26999999999959,"4",2.76,8523,"27SEP2005","0","1"
0,"SO",19,1,"P",1,319.5,2,1.07,44,10,0,65,189.92,0.2314220034,71.671875,1.18,0,0.759999999999596,"5",2.61,8777,"28SEP2005","1","0"
0,"SF",18,2,"P",1.34,749.5,30,2,23.575,22,0,55,237.76,0,73.953125,1,2,0,"3",1,8766,"28SEP2005","1","0"
0,"SA",19,0,"P",1.02,218,14.45,1.01,29.906,11,0,38,95.195,0,69.90625,1.02,0,2.05999999999954,"5",2.51,8773,"28SEP2005","1","0"
0,"SA",18,0,"P",1.33,408,36,1,67.15,8,0,35,384.66,0.176997405,38.234375,1.17,1,0,"3",1.28,8727,"28SEP2005","1","0"
1,"SA",19,1,"P",1.03,100,20,1,31.41,19,3,31,161.84,0,90.5625,1.04,1,0,"3",2.28,8793,"28SEP2005","1","0"
1,"SA",19,1,"P",1.08,2429.5,29.07,1.28,36.86,23,11,31,570.01,0,72.53125,1.05,0,20.9299999999998,"5",2.89,8767,"28SEP2005","1","0"
0,"SO",23,1,"P",1.27,100,25,3,49,26,6,26,351.29,0.242273801,69.21875,1,1,89,"3",0.69,8790,"28SEP2005","1","0"
0,"SO",17,0.45,"P",1.02,413,4.78733333333333,1.12,6.98,17.48,0.27,20,68.7733333333333,0.1180334908,70.96875,1.04,0,0.579999999999577,"5",2.82,8726,"28SEP2005","1","0"
0,"SH",19,0,"P",1.32,711.666666666667,9,1,1,25,1,14,98.57,0.1265945449,81.21875,2,1,0,"3",0,8722,"28SEP2005","1","0"
1,"SO",22,1,"P",1,531.5,5,1,31,11.14,2.57,14,178.08,0.3139549326,57.40625,1.14,1,0,"3",2.78,8710,"28SEP2005","1","0"
360,"SB",18,0.25,"P",1.49333333333333,366.5,13.65,1.57,37.74,18,0,8,142.306666666667,0.1262184381,39.65625,1,0,25.74,"5",0,8733,"28SEP2005","1","0"
10,"SO",18,1,"P",1,373,6,1,0,7,0,7,112.59,0,61.6080859375,1,1,0,"3",1,8803,"28SEP2005","1","0"
10,"SO",19,0,"P",1.04,568.166666666667,11.55,1.2,8.46,15.65,0.94,27.1533333333333,48.91,0,89.6875,1.03,0,1.50999999999959,"5",3.48,8714,"28SEP2005","1","0"
0,"SC",23,5,"P",1.39,1771,31.87,1.31,96.01,0,3.15,14.65,805.52,0.1713652839,36.71875,1.11,0,441.85,"5",1.67,8757,"28SEP2005","1","0"
0,"SC",20,1,"R",1.04,436,13.89,1.0825,26.4,13.75,1.3,17.65,145.24,0.0599532649,63.9765625,1,0,32.15,"5",1,8729,"28SEP2005","1","0"
0,"FT",18,0.86,"R",1.3,502.5,34.014,1.07,51.15,5.58142857142857,0.46,11.906,539.5,0,39.11666015625,1.1,0,6.33999999999968,"4",1.59,8780,"28SEP2005","1","0"
0,"FT",19,0.89,"R",1.27,498.5,32.59,1.03,39.38,6.8,0.79,10.48,382.32,0,47.366015625,1.04,0,6.54999999999965,"4",1.64,8763,"28SEP2005","1","0"
0,"SO",22,1.15,"R",1.02,573,20.53,1.01,25.51,6.9,1.19,13.42,266.255,0.1241887989,77.8125,1.05,0,0.289999999999625,"5",2.99,8762,"28SEP2005","1","0"
400,"SB",23,1.74,"R",1.2,438,19.98,1.08,30.075,7.23,1.45,10.6075,326.73,0.260904667,42.265625,1,0,46.7099999999998,"5",0.76,8747,"28SEP2005","1","0"
1,"SL",19,1.05,"R",1.05,552.05,20.65,1.06,21.01,8.29,1.61,11.13,226.516666666667,0,54.68060546875,1.05,0,0.139999999999571,"4",2.99,8732,"28SEP2005","1","0"
1,"SG",18,0.95,"R",1.23,436.5,27.99,1,56.38,9.1675,0.129999999999999,20.0935714285714,398.743333333333,0.0204104882,49.7734375,1.14,0,5.6299999999997,"5",1.41,8721,"28SEP2005","1","0"
0,"SB",19,0,"P",1.01,529,25,1.03,25,10,3,16,162.94,0.0233015679,78.140625,1.02,0,5.49999999999959,"5",2.88,8770,"28SEP2005","1","0"
1,"SD",23,0.79,"R",1.01,762,23.2,1.08,53.29,3.03,1.08,8.92,517.46,0,60.8125,1.05,0,8.72999999999972,"5",2.96,8717,"28SEP2005","1","0"
0,"FT",18,0.78,"P",1.35,3094.5,43.09,1.43,276.156,15.36,15.77,24.55,1459.6,0,2.869140625,1.3,0,91.8599999999999,"5",2.38,8716,"28SEP2005","1","0"
0,"SN",18,1,"P",1,499,4,1.06,19.155,20,0.46,53,131.03,0.1121733526,43.203125,1.09,0,17.7099999999996,"5",2.32,8798,"28SEP2005","0","1"
880,"SN",23,1,"P",1.41,4650,9,1,0,2,1,44,1892,0.010907999,60.0546875,2,1,438,"3",2,8771,"28SEP2005","0","1"
1,"SC",19,0,"P",1.16,236,6,1,31.9316666666667,9,0,41,79.3,0.140761083,73.828125,1.12666666666667,1,0,"3",2,8796,"28SEP2005","0","1"
0,"SE",21,3,"P",1.14,602.666666666667,44,1,16.96,20,3,22,239.32,0.0503194941,60.640625,1.02,1,0,"3",1.75857142857143,8784,"28SEP2005","0","1"
0,"SM",19,0,"P",1.13,569.5,90,2,58.145,20,1,29,494.1275,0.2122481558,66.78125,1.01,1,0,"3",2.57333333333333,8742,"28SEP2005","1","0"
0,"SE",20,1,"P",1,327,4,1,41,5,1,22,213.106666666667,0.2433846141,48.1484375,1.08,1,0,"3",2.215,8734,"28SEP2005","0","1"
160,"SO",18,3,"P",1.05,515,18.65,1.17,21.55,0,1.26,10,161.92,0,47.359375,1.03,0,57.1299999999998,"5",2.39,8731,"28SEP2005","0","1"
0,"SD",21,1,"P",1.24,2350,15,1,0,4,3,7,1706,0.0793304513,63.5,1,1,502,"3",1.01,8789,"28SEP2005","0","1"
0,"SO",18,1,"P",1.06,190.5,12.7766666666667,1.03,35.58,12.39,0,4,118.071666666667,0.0951873092,73.703125,1,0,14.0999999999999,"5",1,8772,"28SEP2005","0","1"
0,"SO",22,1,"P",1.09,1346.5,25,1,65,6.765,3.67,1,736.71,0,86.078125,1.01,1,0,"3",2.81,8712,"28SEP2005","0","1"
0,"SA",19,1,"P",1.21666666666667,100,34,1,102.88,1,0,1,381.6,0.4870968126,41.1796875,1,1,117,"3",0.58,8723,"28SEP2005","0","1"
0,"SO",18,1,"P",1,229,8,1,24.77,14.745,0.406666666666667,17.2,52.6685714285714,0.0416107466,55.015625,1.04,1,0,"3",2.74,8724,"28SEP2005","0","1"
10,"SN",18,1,"P",1.04,344.5,14.23,1.08,30.9,11.58,0.42,16.605,171.97,0.2337870104,58.9453125,1,0,31.51,"5",1,8720,"28SEP2005","0","1"
1,"SE",20,1,"P",1.14,384.5,20.3,1.07,50.615,9.795,2,16.19,323.31,0.2393947137,55.203125,1,0,71.01,"5",1,8755,"28SEP2005","0","1"
0,"SO",20,1,"R",1,396.5,26.3333333333333,1.01,49.13,4.15,0.88,8.38,292.22,0.2104720525,45,1.02,0,16.5899999999996,"5",2.53,8795,"28SEP2005","0","1"
0,"SO",21,2,"R",1.09,484.5,14.9,1.04,8.55,8.61,1.37,11.05,278.07,0.1801744895,38.3828125,1.06,0,15.4299999999998,"5",3.06,8786,"28SEP2005","0","1"
0,"SO",21,1,"P",1.02,557.5,16.36,1.03,9.5,11.92,2.19,15.59,119.8,0,60.3930859375,1.05,0,5.77999999999962,"4",3.15,8779,"28SEP2005","0","1"
0,"SO",19,0,"P",1.01,214.5,12.405,1.03,35.205,9.28,0.85,11.79,116.64,0.1654819297,48.28125,1.02,0,5.99999999999951,"5",2.74,8764,"28SEP2005","0","1"
0,"SD",26,1,"R",1.04,987,20.12,1.16,44.21,4.84,1,6.93,456.67,0.1255542189,37.9609375,1.06,0,0.33999999999973,"5",2.5,8752,"28SEP2005","0","1"
0,"SC",21,1,"R",1.33,560.75,20.94,1.14,47.0866666666667,6.4,1.0225,7.42,402.58,0.3981389916,36.4765625,1.05,0,10.8399999999998,"5",1.76,8744,"28SEP2005","0","1"
0,"SO",23,1,"R",1.06,716.5,21.15,1.06,21.84,5.04,1.59,11.99,350.33,0,70.671875,1.04,0,5.23999999999965,"5",3.01,8730,"28SEP2005","0","1"
10,"SE",19,1,"P",1.22,517.5,35,1,35.4933333333333,6,0.78,73,329.02,0.0690586495,75.21875,1.07,1,0,"3",1.39,8852,"29SEP2005","1","0"
0,"SO",18,0,"P",1,442.75,3,1.27,0,6,0.36,45,229.36,0.2174119218,62.6796875,1,0,40.25,"5",0,8846,"29SEP2005","1","0"
0,"SF",18,0,"P",1.16,299,24,1,49.83,8,0,32,380.69,0,92.578125,1,1,0,"3",1,8934,"29SEP2005","1","0"
0,"SO",19,1,"P",1,243,13,1,23.12,18,1,31,48.68,0.0298158089,71.78125,1.06,1,0,"3",2.39,8871,"29SEP2005","1","0"
120,"SO",18,0.902,"P",1.63,395.5,26,2,58.35,3,0,24,324.173333333333,0,10.33984375,1,2,0,"3",0.82,8895,"29SEP2005","1","0"
0,"SF",18,1,"P",1.42,385,22,1,65.8316666666667,7,0,19,295.943333333333,0.1112078354,29.8046875,2,1,0,"3",0,8848,"29SEP2005","1","0"
0,"SO",18,1,"P",1,750,4,2,10.22,13,0,18,216,0,71.203125,1,1,0,"3",2,8868,"29SEP2005","1","0"
0,"SL",18,1,"P",1.03,253,12.62,1,55.66,10,0,16,189.853333333333,0.337437707,68.359375,1.16,0,5.13999999999954,"5",2.58,8864,"29SEP2005","1","0"
0,"SM",18,1,"R",1.03,487,30.2222727272727,1.07,45.66,10,0,15,306.995,0,82.296875,1.06,0,1.80999999999958,"5",2.72,8941,"29SEP2005","1","0"
0,"SB",19,2,"P",1.07,545.833333333333,12.98,1.31,9.195,15,2,12,148.181666666667,0,86.296875,1.01,0,187.150757575758,"5",4,8888,"29SEP2005","1","0"
1,"SO",20,1,"P",1.05,375.416666666667,10,1,16,17,1,8,118.2,0,57.8203125,1,1,0,"3",4,8902,"29SEP2005","1","0"
0,"SO",19,1,"P",1.02,261.625,13.6,1.04,35.19,12,2,5,137.56,0.036006858,73.484375,1,0,24.2899999999999,"5",0,8927,"29SEP2005","1","0"
0,"SO",19,2,"P",1.34,350,13,2,13.47,14.35,1.40666666666667,4,0,0.0171572947,64.28125,1,1,219,"3",0,8879,"29SEP2005","1","0"
0,"SB",24,1,"P",1.32,2300,15,2,15.78,14.78,5.25,2,124,0.111004424,69.578125,1,2,0,"3",0.85,8877,"29SEP2005","1","0"
0,"SO",20,1,"P",2.13,8800,7,34,16,0,17,20.6866666666667,8495,0,68.484375,1,4,0,"3",0,8922,"29SEP2005","1","0"
300,"SB",26,1.54,"R",1.42,845,23.14,1.31,22.56,5,2.06,13.09,496.12,0.6594539955,56.3828125,1.02,0,113.62,"5",1.61,8842,"29SEP2005","1","0"
1,"SE",31,1.09,"R",1.02,1370.5,17,1.09,39.05,3.8,1.29,9.17,575.34,0.2189893457,28.3828125,1.07,0,-2.47268872044515e-13,"5",2.82,8839,"29SEP2005","1","0"
320,"SA",25,1.4,"R",1,1060.5,2,1.18,0,6.17,0,13.22,593.04,0.2220575726,60.546875,1,0,161.38,"5",1,8943,"29SEP2005","1","0"
0,"SD",18,1,"P",1.02,216,26,1,39.49,9.47272727272727,0.37,12.27,131.293333333333,0.2781141996,59.7578125,1.02,1,0,"3",2.48,8910,"29SEP2005","1","0"
0,"SM",18,1,"P",1.08,345.25,14.5022727272727,1.08,32.98,11.77,0.34,23.52,87.58,0,97.484375,1,0,43.065,"5",0,8874,"29SEP2005","1","0"
0,"SC",18,1,"P",1.03,500,11.84,1.06,8.87333333333333,15.85,2,15.55,96.96,0,24.68359375,1.03,0,0.819999999999562,"5",3.31,8830,"29SEP2005","1","0"
0,"FT",20,1.05,"R",1.05,636,21.25,1.06,45.98,6.71,1.19,12.1,489.736666666667,0,47.70087890625,1.04,0,4.65999999999968,"4",2.78,8933,"29SEP2005","1","0"
0,"FT",22,0.99,"R",1.16,593,24.7,1.1,56.31,5.51,1.38,10.15,519.98,0,34.649453125,1.04,0,34.7699999999998,"4",1.87,8931,"29SEP2005","1","0"
0,"SL",22,1.04,"R",1.05,726.5,22.94,1.05,27.67,4.14,1.64,8.24,426.08,0,49.2163671875,1.06,0,0.13999999999966,"5",2.98,8919,"29SEP2005","1","0"
600,"SO",25,0.98,"R",1.27,714.5,23.9,1.1,40.09,5.51,1.2,7.93,424.15,0,25.7265625,1.03,0,79.9999999999999,"5",1.86,8913,"29SEP2005","1","0"
0,"SO",22,1.21,"P",1.03,574,20.14,1.08,40.23,9.28,2.38,14.83,221.14,0,50.069296875,1.05,0,1.45999999999968,"4",3.24,8907,"29SEP2005","1","0"
0,"SO",21,0.76,"R",1.04,531,19.55,1.03,52.28,6.12,1.38,8.02,431.79,0.2353864359,34.046875,1.1,0,-3.46176420862321e-13,"5",3.01,8903,"29SEP2005","1","0"
0,"SL",18,0.96,"R",1.04,400.5,28.0933333333333,1.01,48.83,4.68,0.66,10.54,350.603333333333,0,45.19484375,1.05,0,5.31999999999957,"5",2.55,8896,"29SEP2005","1","0"
0,"SC",19,1,"P",1.04,456.5,8,1.03,0,12,0,2,128.36,0.2720244927,59.3125,1.06,0,5.44999999999959,"5",3,8856,"29SEP2005","1","0"
0,"SD",18,1,"P",1.39,385,24.355,1,70.95,12,0,3,253.493333333333,0.1491622347,63.3671875,1.2,0,6.24999999999966,"5",1.58,8887,"29SEP2005","1","0"
0,"FT",21,1.22,"R",1.11,580,19.6,1.175,42.9233333333333,8.29,1.34,11.47,446.79,0,39.922841796875,1.07,0,15.4099999999997,"4",1.93,8890,"29SEP2005","1","0"
0,"SO",20,1.11,"R",1.03,360,22.1633333333333,1.04,51.53,4.6,1.19,8.94,303.76,0,31.4921875,1.08,0,1.52999999999963,"5",2.36,8866,"29SEP2005","1","0"
0,"FT",18,0.86,"R",1.3,502.5,34.014,1.07,51.15,5.58142857142857,0.46,11.906,539.5,0,39.11666015625,1.1,0,6.33999999999968,"4",1.59,8859,"29SEP2005","1","0"
1,"SD",22,0.98,"R",1.03,639.285714285714,22,1.06,42.13,5.06,1.54,10.12,459.46,0,50.64401171875,1.03,0,0.849999999999661,"4",2.84,8847,"29SEP2005","1","0"
0,"FT",22,0.95,"R",1.06,1399,23.37,1.13,56.05,5.08,2.13,10.28,769.22,0.0341488824,78.984375,1.05,0,14.2299999999997,"5",2.81,8840,"29SEP2005","1","0"
1,"SO",19,0.89,"R",1.02,322.75,26.11,1,52.89,5.66,0.79,12.2255555555556,296.6,0,56.5465234375,1.06,0,-4.40820713265566e-13,"4",2.53,8818,"29SEP2005","1","0"
0,"SO",20,1,"R",1.03,601.5,21.06,1.01,22.35,5.99,1.57,10.99,271.38,0,54.5068046875,1.03,0,-4.07283096137689e-13,"4",3.03,8812,"29SEP2005","1","0"
0,"SE",18,1,"P",1.02,281.5,23.9233333333333,1.01,47.99,10,0,51,285.14,0.0856948199,73.15625,1.05,0,0.0399999999995174,"5",2.37,8894,"29SEP2005","0","1"
0,"SA",20,1,"P",1.36,950,15,1,0,14,1,38,991,0.8239967991,31.55859375,1,1,0,"3",1,8885,"29SEP2005","0","1"
0,"SO",18,1,"P",1.03,491.75,9.01,1.02,6.85,15,0,35,63.51,0,84.984375,1.04,0,-4.75495198770659e-13,"5",2.97,8831,"29SEP2005","0","1"
0,"SD",18,1,"P",1,332.75,5,1,46,0,0,18,319.205,0.7028116286,69.5625,1.2,1,0,"3",2.46,8886,"29SEP2005","1","0"
0,"SL",20,1,"P",1.1,546,22,1.14,31.86,6,0,26,203.893333333333,0.0425370116,82.109375,1,0,54.63,"5",2,8923,"29SEP2005","0","1"
0,"SO",19,1,"P",1.16,166.5,13.96,1.04,43.98,9,0.81,26,182.116666666667,0.668711124,76.90625,1.07,0,6.47999999999955,"5",2,8889,"29SEP2005","0","1"
0,"SB",20,0,"P",1.1,305,7,1,46.15,3,0,8,270.82,0.2116381149,73.71875,1,1,55,"3",0,8821,"29SEP2005","0","1"
0,"SA",21,1,"P",1,512.5,3,1.14,25,20,2,7,216.45,0,63.8359375,1,0,80.29,"5",0,8935,"29SEP2005","0","1"
2,"SO",19,2,"R",2,350,3,2,0,23,1,52,0,0,74.984375,1,2,1125,"3",4,8882,"29SEP2005","1","0"
400,"SA",21,1,"P",1.43,300,18,2,110,0,0,8,494.06,0.1158182968,59.5390625,1,2,324,"3",1,8920,"29SEP2005","0","1"
0,"SB",19,1,"P",1,800,3,1.24333333333333,96,6,2,5,528,0.0691349537,63.109375,1,0,160.91,"5",2,8880,"29SEP2005","0","1"
400,"SO",35,0.85,"R",1.11,1271,27,1,63.27,8.5,5,10.17,604.53,0.2273110747,47.1328125,1.05,0,26.3099999999999,"5",2.67,8834,"29SEP2005","0","1"
0,"SO",19,1,"P",1,100,4,1,0,15.33,0.815454545454545,18.7358333333333,71.9,0,40.8671875,1,1,0,"3",2,8843,"29SEP2005","0","1"
0,"SB",19,1,"P",1.14,358.5,9,1,226,12.0333333333333,2,23.815,225.52,0.1979281283,76.953125,1.13,1,0,"2",2.64,8899,"29SEP2005","0","1"
0,"SO",19,1,"P",1.02,198,12.5,1.05,36.34,11.0978571428571,0.51,13.25,95.4766666666667,0.006579924,70.34375,1,0,31.1549999999999,"5",0,8817,"29SEP2005","0","1"
0,"SC",18,1,"R",1.3,462.5,30.14,1.06,68.71,4.96,0.129999999999999,7.48357142857143,357.793333333333,0,27.8125,1.08,0,12.3899999999997,"5",1.43,8928,"29SEP2005","0","1"
1,"SO",19,1,"P",1.53,946,24.54,1.13,175.46,0,1.24,7.5,389.84,1.0591938384,51.6640625,1.59,0,91.7599999999999,"5",1.16,8901,"29SEP2005","0","1"
0,"FT",24,1.06,"R",1.05,1125.5,24.75,1.07,45.98,5.16,1.82,10.21,612.86,0,48.761953125,1.06,0,20.6199999999998,"4",2.51,8900,"29SEP2005","0","1"
0,"SO",34,0.9,"R",1.23,516.5,26.805,1.2,66.29,6.5,2.05,5.58,473.94,0.114359586,34.84375,1.01,0,69.9999999999998,"5",1.39,8865,"29SEP2005","0","1"
0,"SO",18,1,"R",1.02,362.5,27.6933333333333,1.01,56.57,4.9,0.26,10.56,395.543333333333,0,57.065234375,1.09,0,2.79999999999954,"5",2.63,8857,"29SEP2005","0","1"
1,"SO",24,1.08,"R",1.04,1352.5,21.55,1.03,23.23,2.95,1.29,8.26,577.47,0,50.3775,1.03,0,-2.63469246419845e-13,"4",2.94,8850,"29SEP2005","0","1"
0,"SO",19,1,"P",1.16,206.5,15.89,1.01,54.0866666666667,6.5,1,12.14,215.95,0.2521675061,37.6015625,1.07,0,14.0499999999997,"5",1.76,8837,"29SEP2005","0","1"
2,"SB",24,1.1,"R",1.06,720.5,20.28,1.01,28.7033333333333,5.56,1.36,8.72,414.79,0.0666102807,40.609375,1.08,0,6.32999999999967,"5",2.78,8826,"29SEP2005","0","1"
1,"SO",21,1,"P",1.01,527.5,12.94,1.02,8.38,13.35,1.71,12.86,156.29,0,38.8203125,1.03,0,5.44999999999962,"5",3.29,8825,"29SEP2005","0","1"
1,"FT",23,0.96,"R",1.04,1204.5,25.48,1.05,43.7,4.99,1.79,10.21,594,0,49.3098046875,1.07,0,16.7199999999997,"4",2.64,8815,"29SEP2005","0","1"
1,"SO",22,1,"R",1.24,547.5,24.84,1.09,53.87,5.09,1.25,5.71,393.24,0,29.57421875,1.04,0,44.2299999999998,"5",1.69,8814,"29SEP2005","0","1"
0,"SC",19,1,"P",1.02,235.833333333333,11.53,1.06,31.67,8,1,46,67.75,0.0368003909,75.734375,1.05,0,-5.01927388540935e-13,"5",2.8,9066,"30SEP2005","1","0"
0,"SK",18,1,"P",1.36,452,44,1,79.03,9,0,30,497.11,0.0909998729,40.2890625,1.11,1,0,"3",1.31,9012,"30SEP2005","1","0"
1,"SO",19,1,"P",1.22,419,9,2,0,2,1,28,202.23,0.1051669265,72.15625,1,2,0,"3",3,9055,"30SEP2005","1","0"
0,"SK",19,1,"P",1.46,528.5,32,1,58.37,20,0,25,378.92,0.255927898,73.765625,1,1,0,"3",0,8959,"30SEP2005","1","0"
1,"SC",20,2,"P",1.2,837.5,13,2,16.42,19,1,22,216.924285714286,0.0174207549,68.328125,1,2,712,"3",1.73,8986,"30SEP2005","1","0"
400,"SO",19,0.97,"P",1.06,580,32,1,11.94,7,1.3,20,111.165238095238,0.0216787805,51.0390625,1.03,1,0,"3",3.12,9017,"30SEP2005","1","0"
1,"SC",19,1,"P",1.1,407,35,1,9.11,20,1,15,126.55,0.1601688685,73.234375,1.01,1,0,"3",2.01,9006,"30SEP2005","1","0"
0,"SO",20,1,"P",1.65,701.5,13,1.3875,0,26,3,10,294.885,0.1093715231,19.390625,1,0,96.3,"5",1,9041,"30SEP2005","1","0"
1,"SA",19,1,"P",1.01,200,25,1,27.8533333333333,16,0,9,95.34,0,59.859375,1.02,1,0,"3",2.29,8961,"30SEP2005","1","0"
0,"SH",54,3,"H",1.24,60000,15,5.1,0,8,23,9,15128,0,56.9140625,1.11,0,961.7,"5",4,9032,"30SEP2005","1","0"
0,"SH",18,1,"P",1.1,591,21,1,11.54,21,0,4,152.82,0,38.3828125,1,1,0,"3",1,9069,"30SEP2005","1","0"
0,"SO",19,0,"P",1.1925,569.5,13,1,9.14,14,1,4,93.42,0,87.515625,2,1,0,"3",0,9046,"30SEP2005","1","0"
0,"SO",19,1,"P",1,283.925,10.28,1.02,32.1875,12.24,2,3,76.56,0.1037388139,72.421875,1.01,0,7.57999999999954,"5",3.17,9008,"30SEP2005","1","0"
0,"SC",18,0,"P",1.13,246,12.2475,1.22,48.16,19,0,3,192.543333333333,0.3074861513,42.84375,1,0,34.05,"5",0,8962,"30SEP2005","1","0"
1,"SO",17,0.5,"P",1.51,464,31.65,1.06,77.57,5.01,0.259999999999999,2,382.103333333333,0.0823335336,56.015625,1.56,0,5.30999999999975,"5",1.56,8985,"30SEP2005","1","0"
0,"SO",20,2,"P",1.27,800,12,2,1,13.46,3,23.4,807,0.2457928038,64.234375,1,2,3,"3",1,9023,"30SEP2005","1","0"
0,"SM",28,3,"H",1.46,1900,22,1.62,1,13.99,5.46,23.16,1396,0,25.5078125,1,0,935.57,"5",1,8993,"30SEP2005","1","0"
0,"FT",35,0.99,"R",1.18,962.5,23.41,1.13,73.24,5.89,1.44,9.84,593.84,0.034095622,57.4296875,1,0,151.71,"5",0,9003,"30SEP2005","1","0"
0,"FT",20,1.05,"R",1.05,636,21.25,1.06,45.98,6.71,1.19,12.1,489.736666666667,0,47.70087890625,1.04,0,4.65999999999968,"4",2.78,9072,"30SEP2005","1","0"
0,"SA",18,0,"R",1.06,413,24.35,1.06,48.98,5.88142857142857,0.259999999999999,14.2335714285714,288.493333333333,0.0072617364,52.953125,1.02,0,15.3599999999996,"5",2.06,9065,"30SEP2005","1","0"
0,"SO",18,1,"P",1.02,183,13.306,1.01,37.089,9.49666666666667,0.0499999999999995,3,120.461666666667,0.018029773,70.71875,1,0,22.0683333333332,"5",0,9040,"30SEP2005","1","0"
1,"SF",18,0.87,"R",1.2,426.5,28.434,1.09,58.74,6.17,0.0899999999999992,12.5,395.703333333333,0,10.01953125,1.03,0,13.1799999999997,"5",1.42,9050,"30SEP2005","1","0"
0,"FT",23,0.94,"R",1.05,1223.5,23.78,1.09,47.53,4.43,1.65,8.2,621.97,0,47.8965625,1.05,0,15.4299999999997,"4",2.65,9047,"30SEP2005","1","0"
600,"SA",19,0.92,"R",1.05,515,19.36,1.1,33.39,10.235,1.27,13.25,293.04,0.6335642468,58.21875,1.06,0,42.4599999999997,"5",2.34,9019,"30SEP2005","1","0"
0,"SB",25,0.95,"R",1.03,744,17.51,1.1,38.49,5.99666666666667,1.49,7.94,353.79,0.0758752136,47.15625,1.06,0,6.77999999999968,"5",3.05,9018,"30SEP2005","1","0"
0,"SO",23,0.94,"R",1.02,747,17.02,1.05,25.0333333333333,5.55,1.57,8.58,382.57,0.1184828107,40.921875,1.07,0,6.1499999999997,"5",2.89,8996,"30SEP2005","1","0"
